ano,ano_ingresso,avaliador4,cf,cg,ct,defasagem,destaque_ida,destaque_ieg,destaque_ipv,fase,fase_ideal,gênero,iaa,ian,ida,ieg,inde,instituição_de_ensino,ips,ipv,nº_av,pedra,ra,rec_psicologia,turma
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1254,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1255,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1256,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1257,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1258,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1259,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1260,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1261,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1262,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1263,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1264,,8D
2023,2022,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1265,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1266,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1267,,8D
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1268,,8D
2023,2022,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"6,793",Privada *Parcerias com Bolsa 100%,,,,Ágata,RA-14,,8E
2023,2016,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"6,902",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-13,,8E
2023,2020,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"4,832",Privada *Parcerias com Bolsa 100%,,,,Ágata,RA-12,,8E
2023,2017,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"6,818",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-7,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"5,848",Privada - Pagamento por *Empresa Parceira,,,,Ágata,RA-6,,8E
2023,2016,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"7,427",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-5,,8E
2023,2016,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"5,783",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-1,,8E
2023,2019,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"7,876",Privada *Parcerias com Bolsa 100%,,,,Topázio,RA-36,,8E
2023,2019,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"8,965",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-35,,8E
2023,2016,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"6,259",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-34,,8E
2023,2019,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"8,843",Privada *Parcerias com Bolsa 100%,,,,Topázio,RA-31,,8E
2023,2021,,,,,1,,,,,Fase 7 (3° EM),Masculino,,10,,,"7,677",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-23,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"7,498",Privada - Pagamento por *Empresa Parceira,,,,Ametista,RA-88,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada - Pagamento por *Empresa Parceira,,,,,RA-1269,,8E
2023,2022,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"6,304",Privada *Parcerias com Bolsa 100%,,,,Ágata,RA-49,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1270,,8E
2023,2022,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"4,985",Privada *Parcerias com Bolsa 100%,,,,Quartzo,RA-29,,8E
2023,2022,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"8,068",Privada - Pagamento por *Empresa Parceira,,,,Topázio,RA-17,,8E
2023,2022,,,,,0,,,,,Fase 8 (Universitários),Masculino,,10,,,"6,945",Privada *Parcerias com Bolsa 100%,,,,Ágata,RA-21,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"7,979",Privada *Parcerias com Bolsa 100%,,,,Topázio,RA-25,,8E
2023,2017,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,"7,055",Privada *Parcerias com Bolsa 100%,,,,Ametista,RA-2,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1271,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada *Parcerias com Bolsa 100%,,,,,RA-1272,,8E
2023,2023,,,,,1,,,,,Fase 7 (3° EM),Feminino,,10,,,,Privada - Pagamento por *Empresa Parceira,,,,,RA-1273,,8E
2023,2021,,,,,0,,,,,Fase 8 (Universitários),Feminino,,10,,,,Privada - Pagamento por *Empresa Parceira,,,,,RA-1274,,8E
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"10,0",10,"8,0","8,7","7,611366667",Pública,"6,3","5,4",3.0,Ametista,RA-1275,,ALFA A - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"8,0","9,3","8,002866667",Pública,"3,8","7,1",3.0,Topázio,RA-1276,,ALFA A - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"10,0",10,"8,0","9,1","7,9522",Pública,"3,8","7,0",3.0,Ametista,RA-1277,,ALFA A - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"7,0","9,8","7,156366667",Pública,"3,8","7,2",3.0,Ametista,RA-868,,ALFA A - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"7,5","4,2","5,4442",Pública,"3,8","4,2",3.0,Quartzo,RA-1278,,ALFA A - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"8,3","10,0","8,0822",Pública,"6,3","7,8",3.0,Topázio,RA-1279,,ALFA B - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"10,0","10,0","8,9597",Pública,"7,5","9,7",3.0,Topázio,RA-861,,ALFA B - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"7,5","8,6","7,346677273",Pública,"7,5","6,3",3.0,Ametista,RA-862,,ALFA B - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,5","9,5","8,152624243",Pública,"6,3","8,3",3.0,Topázio,RA-1280,,ALFA B - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,9",5,"9,3","9,5","7,982890909",Pública,"6,3","7,8",3.0,Ametista,RA-1281,,ALFA B - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"9,5","9,5","8,257957576",Pública,"6,3","8,1",3.0,Topázio,RA-895,,ALFA B - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"8,8","8,8","8,03450303",Pública,"6,3","8,2",3.0,Topázio,RA-884,,ALFA B - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"9,3","8,1","7,876927273",Pública,"6,3","7,9",3.0,Ametista,RA-1282,,ALFA B - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"9,8","9,3","8,191290909",Pública,"6,3","8,3",3.0,Topázio,RA-889,,ALFA B - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,5","7,4","7,583018182",Pública,"7,5","7,5",3.0,Ametista,RA-867,,ALFA B - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"9,0","9,2","8,303353846",Pública,"7,5","8,3",3.0,Topázio,RA-1283,,ALFA B - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"8,8","9,0","8,035957576",Pública,"6,3","8,0",3.0,Topázio,RA-891,,ALFA B - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"10,0","9,3","8,380015217",Pública,"2,5","7,9",3.0,Topázio,RA-1284,,ALFA C - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"9,8","9,5","8,057128571",Pública,"2,5","8,4",3.0,Topázio,RA-1012,,ALFA C - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"8,0","8,8","8,156578882",Pública,"2,5","8,9",3.0,Topázio,RA-1285,,ALFA C - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,0",10,"7,0","5,1","5,914801967",Pública,"2,5","4,6",3.0,Quartzo,RA-1286,,ALFA C - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"7,8","9,3","7,619650311",Pública,"2,5","8,2",3.0,Ametista,RA-1287,,ALFA C - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"10,0","8,0","7,920889959",Pública,"2,5","7,3",3.0,Ametista,RA-1288,,ALFA C - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,0",5,"7,8","9,4","7,217172222",Pública,"7,5","6,2",3.0,Ametista,RA-1289,,ALFA D - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,8","10,0","8,4072",Pública,"7,5","8,3",3.0,Topázio,RA-1290,,ALFA D - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,3","9,5","8,0792",Pública,"7,5","7,9",3.0,Topázio,RA-1291,,ALFA D - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"8,5","10,0","8,2072",Pública,"7,5","8,3",3.0,Topázio,RA-885,,ALFA D - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,5",5,"8,3","4,8","6,903162121",Pública,"7,5","7,9",3.0,Agata,RA-1292,,ALFA D - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",5,"8,5","9,5","8,005023232",Pública,"7,5","8,3",3.0,Topázio,RA-1293,,ALFA D - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,5","10,0","8,1942",Pública,"6,9","8,3",3.0,Topázio,RA-888,,ALFA D - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"7,8","10,0","7,949366667",Pública,"7,5","7,6",3.0,Ametista,RA-1294,,ALFA D - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"7,5","6,9","6,395389394",Pública,"2,5","6,6",3.0,Agata,RA-1009,,ALFA E - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"7,8","5,7","5,783955981",Pública,"2,5","4,7",3.0,Quartzo,RA-1013,,ALFA E - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"7,5","9,5","8,061745455",Pública,"2,5","8,3",3.0,Topázio,RA-1295,,ALFA E - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,5","8,4","7,057422222",Pública,"2,5","8,3",3.0,Ametista,RA-1296,,ALFA E - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"5,5","3,2","4,668434848",Pública,"2,5","4,3",3.0,Quartzo,RA-863,,ALFA E - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"9,3","9,8","7,620247619",Pública,"2,5","6,8",3.0,Ametista,RA-1297,,ALFA E - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"5,3","7,9","6,315972727",Pública,"2,5","7,0",3.0,Agata,RA-1014,,ALFA E - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"6,5","8,4","6,853080435",Pública,"2,5","7,2",3.0,Agata,RA-880,,ALFA E - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"8,8","10,0","8,4192",Pública,"8,1","8,3",3.0,Topázio,RA-886,,ALFA E - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"6,8","6,6","7,577287995",Pública,"7,5","7,4",3.0,Ametista,RA-1298,,ALFA E - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"6,5","7,6","7,069727778",Pública,"7,5","7,1",3.0,Ametista,RA-1299,,ALFA E - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"6,0","8,8","7,6352",Pública,"7,5","8,7",3.0,Ametista,RA-904,,ALFA F - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"9,0","8,8","7,623866667",Pública,"2,5","8,6",3.0,Ametista,RA-1300,,ALFA F - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"7,0","2,9","5,634533333",Pública,"2,5","6,0",3.0,Quartzo,RA-1301,,ALFA F - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"10,0",10,"4,0","5,4","5,758866667",Pública,"2,5","5,0",3.0,Quartzo,RA-1302,,ALFA F - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"10,0","10,0","8,8352",Pública,"2,5","9,2",3.0,Topázio,RA-1303,,ALFA F - G0/G1
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"6,0","8,0","7,085119935",Pública,"8,1","6,5",3.0,Ametista,RA-1304,,ALFA G - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"4,8","8,7","6,68522193",Pública,"2,5","8,1",3.0,Agata,RA-1305,,ALFA G - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"9,8","10,0","8,503033333",Pública,"8,1","7,9",3.0,Topázio,RA-1306,,ALFA G - G2/G3
2024,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"9,3","9,8","7,665116667",Pública,"2,5","7,2",3.0,Ametista,RA-702,,ALFA G - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,5",5,"7,3","7,7","7,090077193",Pública,"7,5","6,8",3.0,Ametista,RA-725,,ALFA G - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"7,3","9,5","7,697103509",Pública,"7,5","6,9",3.0,Ametista,RA-912,,ALFA G - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,9",5,"2,8","8,7","5,657357018",Pública,"2,5","6,2",3.0,Quartzo,RA-918,,ALFA G - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"8,3","7,7","7,74949386",Pública,"7,5","8,2",3.0,Ametista,RA-920,,ALFA G - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"10,0",10,"5,5","5,8","6,594033333",Pública,"6,3","5,4",3.0,Agata,RA-1307,,ALFA H - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"6,0","7,4","6,876997101",Pública,"7,5","5,9",3.0,Agata,RA-1308,,ALFA H - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"7,5","9,2","8,3792",Pública,"7,5","8,2",3.0,Topázio,RA-1309,,ALFA H - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"10,0","9,4","8,390783333",Pública,"2,5","8,2",3.0,Topázio,RA-1310,,ALFA H - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"0,0","9,2","6,411866667",Pública,"2,5","8,4",3.0,Agata,RA-1311,,ALFA H - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"6,5","8,3","7,5102",Pública,"7,5","8,3",3.0,Ametista,RA-1312,,ALFA H - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"6,3","8,1","8,015533333",Pública,"7,5","8,4",3.0,Topázio,RA-1313,,ALFA H - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"7,4",10,"9,0","8,5","8,2398",Pública,"7,5","7,4",3.0,Topázio,RA-1314,,ALFA H - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"6,8",10,"9,0","8,3","8,351066667",Pública,"7,5","8,5",3.0,Topázio,RA-1315,,ALFA H - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"6,0","8,7","7,283820321",Pública,"7,5","7,5",2.0,Ametista,RA-921,,ALFA I - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"7,8","8,2","7,59291123",Pública,"7,5","7,5",2.0,Ametista,RA-1316,,ALFA I - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,5",5,"10,0","7,1","7,665638503",Pública,"7,5","7,5",2.0,Ametista,RA-1317,,ALFA I - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,0",5,"6,0","2,8","5,221205051",Pública,"2,5","6,7",2.0,Quartzo,RA-897,,ALFA I - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"4,8","8,1","6,764292246",Pública,"7,5","6,8",2.0,Agata,RA-908,,ALFA I - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"8,5",5,"2,8","7,3","5,505853162",Pública,"2,5","6,2",2.0,Quartzo,RA-916,,ALFA I - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,0",5,"7,0","4,6","6,472736096",Pública,"7,5","7,4",2.0,Agata,RA-924,,ALFA I - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"4,8","7,0","6,587019519",Pública,"7,5","7,3",2.0,Agata,RA-925,,ALFA I - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,0",5,"7,0","6,5","6,866741444",Pública,"7,5","7,5",2.0,Agata,RA-1008,,ALFA I - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"7,0",5,"5,3","4,7","5,799702674",Pública,"6,3","6,5",2.0,Quartzo,RA-919,,ALFA I - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"5,0","7,7","6,823383155",Pública,"7,5","7,3",2.0,Agata,RA-1318,,ALFA I - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"8,3","8,7","7,627588889",Pública,"7,5","7,5",2.0,Ametista,RA-1003,,ALFA J - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"7,5","9,3","7,8012",Pública,"7,5","7,5",2.0,Ametista,RA-1004,,ALFA J - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"5,0","8,4","7,040088889",Pública,"7,5","7,5",2.0,Ametista,RA-1006,,ALFA J - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"8,5","5,8","7,201526797",Pública,"7,5","7,5",2.0,Ametista,RA-1319,,ALFA J - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,3","6,8","6,917866667",Pública,"2,5","7,5",2.0,Agata,RA-858,,ALFA J - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"3,0","7,8","6,392582353",Pública,"7,5","7,0",2.0,Agata,RA-905,,ALFA J - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"8,8","8,9","7,940088889",Privada,"7,5","7,5",2.0,Ametista,RA-907,,ALFA J - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,3","9,2","7,884533333",Pública,"7,5","7,5",2.0,Ametista,RA-1320,,ALFA J - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"8,3","8,2","7,722033333",Pública,"7,5","7,5",2.0,Ametista,RA-909,,ALFA J - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",5,"6,0","8,4","6,684533333",Pública,"2,5","7,5",2.0,Agata,RA-729,,ALFA J - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"8,8","8,9","7,95295",Pública,"6,9","5,9",2.0,Ametista,RA-1321,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"7,5","9,0","8,47795",Pública,"7,5","8,2",2.0,Topázio,RA-1322,,ALFA K - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"7,0","9,1","7,487366667",Pública,"7,5","6,7",2.0,Ametista,RA-1323,,ALFA K - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,5","10,0","8,33245",Pública,"7,5","8,0",2.0,Topázio,RA-1324,,ALFA K - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,9",5,"8,5","8,6","7,075466667",Pública,"2,5","6,8",2.0,Ametista,RA-931,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"10,0","9,5","8,982495455",Pública,"7,5","7,9",2.0,Topázio,RA-1325,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"4,5","9,3","7,639783333",Pública,"7,5","7,2",2.0,Ametista,RA-1326,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"7,5","9,3","8,264116667",Pública,"7,5","7,3",2.0,Topázio,RA-1327,,ALFA K - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"10,0","8,2","8,058866667",Pública,"7,5","7,8",2.0,Topázio,RA-1328,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"6,5","10,0","7,98945",Pública,"7,5","6,7",2.0,Ametista,RA-1329,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"9,5","9,3","8,944616667",Pública,"7,5","7,9",2.0,Topázio,RA-1330,,ALFA K - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"7,3","7,3","7,852283333",Pública,"7,5","7,2",2.0,Ametista,RA-1331,,ALFA K - G0/G1
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"9,0","7,3","7,8262",Pública,"7,5","7,8",2.0,Ametista,RA-944,,ALFA L - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"8,3","9,4","8,104052941",Pública,"7,5","7,7",2.0,Topázio,RA-1332,,ALFA L - G2/G3
2024,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"6,3","6,3","5,6127",Pública,"5,6","4,8",2.0,Quartzo,RA-754,,ALFA L - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,5",5,"9,3","10,0","8,2132",Pública,"6,3","7,8",2.0,Topázio,RA-1333,,ALFA L - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"8,5","9,8","8,3387",Pública,"7,5","7,8",2.0,Topázio,RA-934,,ALFA L - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"9,0","10,0","8,3502",Pública,"5,6","7,8",2.0,Topázio,RA-1334,,ALFA L - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",5,"8,8","9,3","7,7467",Pública,"5,0","7,7",2.0,Ametista,RA-941,,ALFA L - G2/G3
2024,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"5,5","8,8","7,3617",Pública,"7,5","7,2",2.0,Ametista,RA-756,,ALFA L - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"8,8","9,8","8,3217",Pública,"7,5","7,7",2.0,Topázio,RA-1335,,ALFA L - G2/G3
2024,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"5,0","8,8","6,5662",Pública,"2,5","6,6",2.0,Agata,RA-773,,ALFA L - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"7,8","9,5","8,005602692",Pública,"7,5","7,7",2.0,Topázio,RA-938,,ALFA L - G2/G3
